MIDAS,Lake,Town,Station,Date,Time,Secchi_Depth,Secchi_On_Bottom,Scope,Wind_Level,Wind_Direction,Cloud_Cover
3452,Crystal (Anonymous) Lake,Harrison,1,2001-08-20T00:00:00Z,1052,6.4,N,4,2,1,O
3452,Crystal (Anonymous) Lake,Harrison,1,2001-08-28T00:00:00Z,1315,6.75,N,4,3,6,B
3452,Crystal (Anonymous) Lake,Harrison,1,2001-09-04T00:00:00Z,900,7,N,4,3,2,B
3452,Crystal (Anonymous) Lake,Harrison,1,2001-09-17T00:00:00Z,1125,7.9,N,4,5,6,B
3452,Crystal (Anonymous) Lake,Harrison,1,2002-05-06T00:00:00Z,1443,6.4,N,4,9,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2002-05-20T00:00:00Z,1435,5.7,N,4,2,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2002-06-10T00:00:00Z,0914,5.6,N,4,10,8,B
3452,Crystal (Anonymous) Lake,Harrison,1,2002-06-20T00:00:00Z,0913,5.6,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2002-07-01T00:00:00Z,1220,6.5,N,4,1,8,C
3452,Crystal (Anonymous) Lake,Harrison,1,2002-07-23T00:00:00Z,0933,6,N,4,2,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2002-08-12T00:00:00Z,1304,5.3,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2002-08-23T00:00:00Z,0900,6.3,N,4,10,2,B
3452,Crystal (Anonymous) Lake,Harrison,1,2002-09-19T00:00:00Z,1350,7,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2002-09-30T00:00:00Z,1105,7.5,N,4,1,3,B
3452,Crystal (Anonymous) Lake,Harrison,1,2003-05-16T00:00:00Z,0934,5.7,N,4,2,2,B
3452,Crystal (Anonymous) Lake,Harrison,1,2003-05-27T00:00:00Z,1016,5.7,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2003-06-10T00:00:00Z,1103,6.4,N,4,6,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2003-06-24T00:00:00Z,0900,6.5,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2003-07-03T00:00:00Z,0907,6.1,N,4,2,5,O
3452,Crystal (Anonymous) Lake,Harrison,1,2003-07-10T00:00:00Z,1145,6.8,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2003-07-18T00:00:00Z,1353,6.1,N,4,10,6,O
3452,Crystal (Anonymous) Lake,Harrison,1,2003-07-30T00:00:00Z,1145,6,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2003-08-05T00:00:00Z,1301,5.9,N,4,3,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2003-08-19T00:00:00Z,1316,5.8,N,4,2,6,B
3452,Crystal (Anonymous) Lake,Harrison,1,2003-09-04T00:00:00Z,1045,6.7,N,4,4,1,O
3452,Crystal (Anonymous) Lake,Harrison,1,2003-09-22T00:00:00Z,1032,7.2,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-05-05T00:00:00Z,0940,5,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-05-05T00:00:00Z,0940,4.9,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-05-17T00:00:00Z,0945,4.6,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-06-15T00:00:00Z,1320,4.35,N,4,4,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-06-25T00:00:00Z,1320,5.2,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2004-07-12T00:00:00Z,0930,5.6,N,4,1,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2004-07-26T00:00:00Z,1036,5.75,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-08-09T00:00:00Z,0950,6.2,N,4,7,8,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-08-27T00:00:00Z,0920,6.7,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-09-17T00:00:00Z,0916,6.8,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2004-09-30T00:00:00Z,1110,6.6,N,4,1,4,B
3452,Crystal (Anonymous) Lake,Harrison,1,2005-05-03T00:00:00Z,1014,3.95,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2005-05-03T00:00:00Z,1014,3.9,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2005-05-27T00:00:00Z,0939,4.85,N,4,0,0,O
3452,Crystal (Anonymous) Lake,Harrison,1,2005-06-07T00:00:00Z,0921,4.6,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2005-06-20T00:00:00Z,0900,4.4,N,4,1,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2005-07-05T00:00:00Z,0925,4.65,N,4,4,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2005-07-18T00:00:00Z,1145,4.73,N,4,7,1,O
3452,Crystal (Anonymous) Lake,Harrison,1,2005-08-01T00:00:00Z,1444,5.2,N,4,4,7,C
3452,Crystal (Anonymous) Lake,Harrison,1,2005-08-22T00:00:00Z,0902,6.1,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2005-09-09T00:00:00Z,1112,6.5,N,4,4,8,B
3452,Crystal (Anonymous) Lake,Harrison,1,2005-09-21T00:00:00Z,1020,7.2,N,4,1,4,B
3452,Crystal (Anonymous) Lake,Harrison,1,2006-05-17T00:00:00Z,1306,6,N,4,3,6,B
3452,Crystal (Anonymous) Lake,Harrison,1,2006-05-30T00:00:00Z,1020,5,N,4,3,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2006-06-12T00:00:00Z,1437,5.95,N,4,8,8,B
3452,Crystal (Anonymous) Lake,Harrison,1,2006-06-26T00:00:00Z,1010,5.85,N,4,2,1,O
3452,Crystal (Anonymous) Lake,Harrison,1,2006-07-10T00:00:00Z,1037,6.6,N,4,2,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2006-07-26T00:00:00Z,1300,4.95,N,4,3,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2006-08-10T00:00:00Z,1043,5.4,N,4,3,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2006-08-21T00:00:00Z,0930,5.95,N,4,1,2,C
3452,Crystal (Anonymous) Lake,Harrison,1,2006-09-12T00:00:00Z,0908,6.35,N,4,1,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2006-10-03T00:00:00Z,1115,6.3,N,4,1,4,C
3452,Crystal (Anonymous) Lake,Harrison,1,2007-05-24T00:00:00Z,1118,4.4,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2007-06-11T00:00:00Z,1223,4.6,N,4,3,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2007-06-28T00:00:00Z,1030,5.5,N,4,2,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2007-07-10T00:00:00Z,0900,5.98,N,4,0,0,O
3452,Crystal (Anonymous) Lake,Harrison,1,2007-07-24T00:00:00Z,1325,6.67,N,4,1,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2007-08-07T00:00:00Z,0900,6.63,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2007-08-24T00:00:00Z,0900,6.6,N,4,5,5,O
3452,Crystal (Anonymous) Lake,Harrison,1,2007-09-13T00:00:00Z,0940,6.7,N,4,2,4,B
3452,Crystal (Anonymous) Lake,Harrison,1,2007-09-25T00:00:00Z,1135,6.9,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2008-05-06T00:00:00Z,1307,5.64,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2008-05-20T00:00:00Z,1410,5,N,4,5,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2008-06-02T00:00:00Z,0900,6.3,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2008-06-16T00:00:00Z,0900,5.6,N,4,2,5,O
3452,Crystal (Anonymous) Lake,Harrison,1,2008-06-30T00:00:00Z,0910,6,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2008-07-14T00:00:00Z,0905,5.8,N,4,2,6,O
3452,Crystal (Anonymous) Lake,Harrison,1,2008-08-01T00:00:00Z,1300,6.5,N,4,4,3,B
3452,Crystal (Anonymous) Lake,Harrison,1,2008-08-15T00:00:00Z,0900,5.5,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2008-08-28T00:00:00Z,0930,4.8,N,4,10,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2008-09-17T00:00:00Z,0907,5.45,N,4,1,6,O
3452,Crystal (Anonymous) Lake,Harrison,1,2009-05-04T00:00:00Z,1139,4.8,N,4,6,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-05-04T00:00:00Z,1139,4.7,N,4,6,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-05-15T00:00:00Z,1335,4.87,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-05-15T00:00:00Z,1335,4.85,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-06-02T00:00:00Z,0912,5.4,N,4,5,2,C
3452,Crystal (Anonymous) Lake,Harrison,1,2009-06-16T00:00:00Z,1205,5.5,N,4,2,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-07-02T00:00:00Z,0945,5,N,4,1,NA,O
3452,Crystal (Anonymous) Lake,Harrison,1,2009-07-15T00:00:00Z,1145,4.5,N,4,3,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-07-15T00:00:00Z,1145,4.32,N,4,3,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-07-31T00:00:00Z,0941,4.1,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2009-08-13T00:00:00Z,1023,4.7,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-09-02T00:00:00Z,1049,5.4,N,4,1,8,B
3452,Crystal (Anonymous) Lake,Harrison,1,2009-09-22T00:00:00Z,1000,5.1,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2010-05-05T00:00:00Z,1127,4.85,N,4,6,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-05-05T00:00:00Z,1127,4.8,N,4,6,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-05-18T00:00:00Z,900,4.3,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-05-18T00:00:00Z,900,4.4,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-06-02T00:00:00Z,900,5.4,N,4,2,7,O
3452,Crystal (Anonymous) Lake,Harrison,1,2010-06-02T00:00:00Z,900,5.45,N,4,2,7,O
3452,Crystal (Anonymous) Lake,Harrison,1,2010-06-18T00:00:00Z,900,6.1,N,4,1,2,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-06-18T00:00:00Z,900,5.9,N,4,1,2,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-07-06T00:00:00Z,900,6.7,N,4,10,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-07-19T00:00:00Z,900,6.41,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-07-19T00:00:00Z,900,6.71,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-07-29T00:00:00Z,1030,6.3,N,4,5,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-07-29T00:00:00Z,1030,6.3,N,4,5,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-08-16T00:00:00Z,924,5.6,N,4,5,5,O
3452,Crystal (Anonymous) Lake,Harrison,1,2010-08-16T00:00:00Z,924,5.7,N,4,5,5,O
3452,Crystal (Anonymous) Lake,Harrison,1,2010-08-31T00:00:00Z,1245,5.4,N,4,5,7,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2010-09-03T00:00:00Z,841,6.2,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-09-03T00:00:00Z,841,6.1,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-09-21T00:00:00Z,905,6.4,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2010-09-21T00:00:00Z,905,6.4,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-05-02T00:00:00Z,1139,5.3,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-05-02T00:00:00Z,1139,5.3,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-05-18T00:00:00Z,1324,4.55,N,4,5,2,C
3452,Crystal (Anonymous) Lake,Harrison,1,2011-05-18T00:00:00Z,1324,4.55,N,4,5,2,C
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-01T00:00:00Z,1225,4.7,N,4,10,4,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-15T00:00:00Z,1050,4.6,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-29T00:00:00Z,1300,5.35,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-07-18T00:00:00Z,0900,6.43,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2011-08-01T00:00:00Z,0917,6.6,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-08-17T00:00:00Z,1330,7.7,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-08-31T00:00:00Z,0915,6.6,N,4,3,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2011-09-19T00:00:00Z,1443,6.6,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2012-05-02T00:00:00Z,1010,5.33,N,4,0,0,O
3452,Crystal (Anonymous) Lake,Harrison,1,2012-05-02T00:00:00Z,1010,5.35,N,4,0,0,O
3452,Crystal (Anonymous) Lake,Harrison,1,2012-05-18T00:00:00Z,1146,5.7,N,4,5,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2012-06-05T00:00:00Z,1022,3.65,N,4,7,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2012-06-18T00:00:00Z,1248,5,N,4,2,1,O
3452,Crystal (Anonymous) Lake,Harrison,1,2012-07-02T00:00:00Z,1100,5.3,N,4,3,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2012-07-16T00:00:00Z,1024,5.1,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2012-08-01T00:00:00Z,1230,5.85,N,4,4,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2012-08-14T00:00:00Z,1134,5.79,N,4,5,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2012-09-06T00:00:00Z,901,6.3,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2012-09-20T00:00:00Z,1053,6.31,N,4,2,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2012-09-20T00:00:00Z,1053,6.29,N,4,2,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2013-05-01T00:00:00Z,1210,6.3,N,4,4,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2013-05-20T00:00:00Z,1400,5.75,N,4,3,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2013-05-20T00:00:00Z,1400,5.73,N,4,3,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2013-06-03T00:00:00Z,1045,5,N,4,3,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2013-06-17T00:00:00Z,900,5.95,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2013-07-01T00:00:00Z,903,5.29,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2013-07-15T00:00:00Z,900,5.37,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2013-07-31T00:00:00Z,906,5.58,N,4,1,2,B
3452,Crystal (Anonymous) Lake,Harrison,1,2013-08-16T00:00:00Z,900,5.97,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2013-09-05T00:00:00Z,943,4.82,N,4,6,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2013-09-05T00:00:00Z,943,4.84,N,4,6,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2013-09-18T00:00:00Z,1155,5.47,N,4,1,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2013-09-18T00:00:00Z,1155,5.53,N,4,1,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2014-05-06T00:00:00Z,1208,4.85,N,4,8,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2014-05-06T00:00:00Z,1208,4.9,N,4,8,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2014-05-22T00:00:00Z,1133,4.49,N,4,7,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2014-06-05T00:00:00Z,900,4.73,N,4,1,2,O
3452,Crystal (Anonymous) Lake,Harrison,1,2014-06-23T00:00:00Z,900,5.56,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2014-07-03T00:00:00Z,1056,6.15,N,4,2,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2014-07-03T00:00:00Z,1056,6.17,N,4,2,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2014-07-17T00:00:00Z,901,6.15,N,4,2,8,B
3452,Crystal (Anonymous) Lake,Harrison,1,2014-07-31T00:00:00Z,910,5.16,N,4,1,6,C
3452,Crystal (Anonymous) Lake,Harrison,1,2014-08-15T00:00:00Z,1235,5.26,N,4,3,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2014-09-02T00:00:00Z,1144,5.7,N,4,1,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2014-09-17T00:00:00Z,900,5.3,N,4,1,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2015-05-08T00:00:00Z,1002,5.28,N,4,3,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2015-05-08T00:00:00Z,1002,5.3,N,4,3,1,B
3452,Crystal (Anonymous) Lake,Harrison,1,2015-05-26T00:00:00Z,900,4.7,N,4,3,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2015-05-26T00:00:00Z,900,4.7,N,4,3,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2015-06-08T00:00:00Z,1029,5.15,N,4,9,4,O
3452,Crystal (Anonymous) Lake,Harrison,1,2015-06-22T00:00:00Z,901,5.52,N,4,1,4,B
3452,Crystal (Anonymous) Lake,Harrison,1,2015-07-07T00:00:00Z,926,5.49,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2015-07-21T00:00:00Z,1030,5.4,N,4,1,8,C
3452,Crystal (Anonymous) Lake,Harrison,1,2015-08-05T00:00:00Z,1028,6.1,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2015-08-05T00:00:00Z,1028,5.8,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2015-08-27T00:00:00Z,900,6.28,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2015-09-10T00:00:00Z,915,6.53,N,4,1,1,C
3452,Crystal (Anonymous) Lake,Harrison,1,2015-09-23T00:00:00Z,928,6.58,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-05-13T00:00:00Z,1000,6,N,4,2,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2016-05-13T00:00:00Z,1000,6.01,N,4,2,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2016-05-31T00:00:00Z,914,6.04,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-06-16T00:00:00Z,900,5.9,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-06-16T00:00:00Z,900,6.2,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-06-28T00:00:00Z,949,5.08,N,4,5,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-07-12T00:00:00Z,901,5.35,N,4,1,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-07-27T00:00:00Z,930,6.72,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-08-10T00:00:00Z,1136,6.24,N,4,3,6,O
3452,Crystal (Anonymous) Lake,Harrison,1,2016-08-10T00:00:00Z,1136,6.65,N,4,3,6,O
3452,Crystal (Anonymous) Lake,Harrison,1,2016-08-24T00:00:00Z,1116,7.15,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-09-14T00:00:00Z,920,7.31,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2016-09-27T00:00:00Z,1239,7.15,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2017-05-11T00:00:00Z,1000,4.81,N,4,7,1,O
3452,Crystal (Anonymous) Lake,Harrison,1,2017-05-11T00:00:00Z,1000,4.75,N,4,7,1,O
3452,Crystal (Anonymous) Lake,Harrison,1,2017-05-31T00:00:00Z,915,4.4,N,4,4,5,O
3452,Crystal (Anonymous) Lake,Harrison,1,2017-06-15T00:00:00Z,900,5.61,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2017-06-28T00:00:00Z,1028,5.5,N,4,4,8,C
3452,Crystal (Anonymous) Lake,Harrison,1,2017-07-11T00:00:00Z,903,5.26,N,4,5,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2017-07-25T00:00:00Z,909,5,N,4,5,1,O
3452,Crystal (Anonymous) Lake,Harrison,1,2017-08-09T00:00:00Z,942,5.05,N,4,4,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2017-08-09T00:00:00Z,942,4.9,N,4,4,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2017-08-24T00:00:00Z,900,5.8,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2017-08-24T00:00:00Z,900,5.8,N,4,0,0,B
3452,Crystal (Anonymous) Lake,Harrison,1,2017-09-15T00:00:00Z,900,6.06,N,4,0,0,O
3452,Crystal (Anonymous) Lake,Harrison,1,2017-09-29T00:00:00Z,900,6.2,N,4,8,8,B
3452,Crystal (Anonymous) Lake,Harrison,1,2018-05-09T00:00:00Z,906,5,N,4,1,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2018-05-24T00:00:00Z,900,5.11,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2018-05-24T00:00:00Z,900,4.68,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2018-06-12T00:00:00Z,914,5.94,N,4,1,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2018-06-12T00:00:00Z,914,5.61,N,4,1,7,B
3452,Crystal (Anonymous) Lake,Harrison,1,2018-06-27T00:00:00Z,1100,6.9,N,4,3,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2018-07-11T00:00:00Z,900,6.73,N,4,4,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2018-07-24T00:00:00Z,900,6.94,N,4,5,5,C
3452,Crystal (Anonymous) Lake,Harrison,1,2018-08-08T00:00:00Z,900,6.54,N,4,0,0,C
3452,Crystal (Anonymous) Lake,Harrison,1,2018-08-24T00:00:00Z,1045,6.76,N,4,2,5,B
3452,Crystal (Anonymous) Lake,Harrison,1,2018-09-13T00:00:00Z,900,7.21,N,4,0,0,O
3452,Crystal (Anonymous) Lake,Harrison,1,2018-09-13T00:00:00Z,900,7.31,N,4,0,0,O
3452,Crystal (Anonymous) Lake,Harrison,1,2018-09-26T00:00:00Z,900,7.74,N,4,0,0,O
3452,Crystal (Anonymous) Lake,Harrison,1,2018-09-26T00:00:00Z,900,7.68,N,4,0,0,O
3454,Highland Lake,Bridgton,1,1938-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1955-08-11T00:00:00Z,NA,NA,NA,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1972-06-28T00:00:00Z,NA,5.2,N,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1972-07-12T00:00:00Z,NA,5.2,N,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1972-07-26T00:00:00Z,NA,5.8,N,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1972-08-10T00:00:00Z,NA,4.9,N,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1975-11-19T00:00:00Z,NA,6.5,N,NA,4,NA,B
3454,Highland Lake,Bridgton,1,1976-05-26T00:00:00Z,0915,4.4,N,2,1,1,O
3454,Highland Lake,Bridgton,1,1976-06-02T00:00:00Z,NA,6.4,N,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1976-06-11T00:00:00Z,1200,7.6,N,2,9,8,C
3454,Highland Lake,Bridgton,1,1976-06-26T00:00:00Z,1200,6.4,N,2,7,4,C
3454,Highland Lake,Bridgton,1,1976-07-01T00:00:00Z,NA,6.7,N,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1976-07-11T00:00:00Z,1300,6.7,N,NA,6,5,C
3454,Highland Lake,Bridgton,1,1976-07-17T00:00:00Z,0930,6.7,N,NA,0,0,C
3454,Highland Lake,Bridgton,1,1976-07-21T00:00:00Z,NA,6.7,N,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1976-07-27T00:00:00Z,1230,6.7,N,NA,0,0,B
3454,Highland Lake,Bridgton,1,1976-08-07T00:00:00Z,1430,6.7,N,2,1,1,O
3454,Highland Lake,Bridgton,1,1976-08-08T00:00:00Z,NA,6.7,N,NA,NA,NA,NA
3454,Highland Lake,Bridgton,1,1976-08-28T00:00:00Z,1230,6.71,N,2,0,NA,O
3454,Highland Lake,Bridgton,1,1976-10-11T00:00:00Z,1600,NA,NA,NA,11,1,B
3454,Highland Lake,Bridgton,1,1977-04-21T00:00:00Z,1500,5.8,N,2,5,6,B
3454,Highland Lake,Bridgton,1,1977-05-05T00:00:00Z,0945,5,N,2,2,5,B
3454,Highland Lake,Bridgton,1,1977-06-15T00:00:00Z,1200,5.3,N,2,10,1,B
3454,Highland Lake,Bridgton,1,1977-07-20T00:00:00Z,1200,7.5,N,2,0,NA,B
3454,Highland Lake,Bridgton,1,1977-08-31T00:00:00Z,1230,6.6,N,2,3,4,O
3454,Highland Lake,Bridgton,1,1978-03-14T00:00:00Z,1145,4.8,N,2,10,4,O
3454,Highland Lake,Bridgton,1,1978-06-20T00:00:00Z,1230,4.5,N,2,0,NA,O
3454,Highland Lake,Bridgton,1,1978-07-11T00:00:00Z,1400,5.55,N,NA,12,NA,B
3454,Highland Lake,Bridgton,1,1978-07-13T00:00:00Z,1300,5.5,N,2,3,7,B
3454,Highland Lake,Bridgton,1,1978-08-06T00:00:00Z,1400,5.5,N,2,1,7,O
3454,Highland Lake,Bridgton,1,1978-08-18T00:00:00Z,1330,7,N,NA,NA,NA,B
3454,Highland Lake,Bridgton,1,1978-08-29T00:00:00Z,1340,5.5,N,NA,6,NA,C
3454,Highland Lake,Bridgton,1,1978-09-12T00:00:00Z,1400,6.2,N,2,8,1,C
3454,Highland Lake,Bridgton,1,1979-04-03T00:00:00Z,1230,7.3,N,2,0,NA,B
3454,Highland Lake,Bridgton,1,1979-05-03T00:00:00Z,1230,7.5,N,2,0,NA,B
3454,Highland Lake,Bridgton,1,1979-06-08T00:00:00Z,1420,5.5,N,2,4,5,O
3454,Highland Lake,Bridgton,1,1979-06-18T00:00:00Z,1330,5.5,N,2,9,1,O
